,train_coxloss,train_cindex,train_uno_cindex,val_coxloss,val_cindex,val_uno_cindex
0,0.06504707842407276,0.5722933542374358,0.5525481642341017,0.0027080923318862915,0.547244094488189,0.6826847344992227
1,0.06336233665941562,0.6251457979040717,0.5806980251150241,0.002699904413108366,0.5748031496062992,0.6702110362648416
2,0.0702586121946217,0.6712048642428389,0.6297420534758292,0.0026750347341399595,0.5787401574803149,0.6719747553342783
3,0.06529107333654427,0.6856627211238293,0.6486798620380545,0.0026119977953922317,0.5039370078740157,0.7521991178182025
4,0.06270679307094766,0.6926333686850833,0.6491281248001278,0.002741279372249741,0.41732283464566927,0.5389759138003793
5,0.05939126676406123,0.712603733136823,0.6789783620933072,0.0027613751141421766,0.5118110236220472,0.5258005976227884
6,0.05943015403402438,0.6558141460990559,0.6391072660118241,0.0028205876608929,0.5039370078740157,0.524431862745763
7,0.06055223530190558,0.6605741370494518,0.6236832363225518,0.002917524023228381,0.48031496062992124,0.4778614016668338
8,0.061178973253821316,0.6757404680085093,0.6492384187583694,0.002773873238678438,0.5039370078740157,0.5203774337925721
9,0.05854198764044925,0.7148776527241167,0.6892058795897801,0.002784964370440288,0.6023622047244095,0.509138576711611
10,0.06149991691745768,0.7170263978843687,0.671909670470303,0.002796682607696717,0.5984251968503937,0.5207161877782062
11,0.058425651034550524,0.732143572006181,0.6891680470745233,0.0028674440929688603,0.5511811023622047,0.5239530537744331
12,0.058326565956135355,0.7385590463261225,0.6864310261606044,0.002880152449550399,0.6259842519685039,0.502966558544038
13,0.05610229573639266,0.7195650389823554,0.6769734488193048,0.002859430320291634,0.6220472440944882,0.52483473104266
14,0.053119827264729406,0.7563731295545508,0.6937421884053212,0.002935123730854816,0.5551181102362205,0.49233391441482577
15,0.05453692838440774,0.7357488221619185,0.6924935545420186,0.0029418520539639943,0.5905511811023622,0.4914386357799505
16,0.056418208318798346,0.7857620788920875,0.7422192860631531,0.0029973771916814596,0.594488188976378,0.4934806488528824
17,0.05822887258532434,0.7543187371523873,0.7095560895639484,0.00290772677904152,0.6141732283464567,0.4951107998162868
18,0.05431612510763475,0.7398081938251871,0.6911606594592673,0.002982469208269234,0.547244094488189,0.4884296191128838
19,0.053317879186881335,0.7963574782076192,0.7510606734586259,0.0029717172125735916,0.610236220472441,0.5239221255782099
20,0.054888629655082864,0.7893866202761685,0.75929314369125,0.003110036074397076,0.5905511811023622,0.5011154257733158
21,0.053820727652762516,0.7855845178595099,0.7499317164830837,0.0029526343905782126,0.7086614173228346,0.5283730013553913
